FID,serial,wkb_geometry,name,description,timestamp,begin,end,altitudemode,tessellate,extrude,visibility,draworder,icon,id_zonamusculacion,nomzonamusculacion,ubicacion,foto,id_maquina,nommaquina,nivel,icono,funcion,desarrollo,precauciones,maquinafoto1,maquinafoto2,x,y
da_zonasMusculacion.fid--7b4b556b_15ed4cde20f_-498b,23898,POINT (-4.44728899999615 36.71215103477196),,,,,,,-1,-1,-1,0,,70,Cl. Río Boeza,Número 1  (Pl. Ntra. Sra. del Carmen),http://geoportal.malaga.eu/img/deportes/fz_70.jpg,15,Masaje de espalda 1,1,http://geoportal.malaga.eu/img/deportes/im15.png,Descargar la musculatura dorsal.,Coloque la espalda sobre los rodillos y haga rodar su espalda de derecha a izquierda con suavidad.,Presionar la espalda con moderación.,http://geoportal.malaga.eu/img/deportes/fm_15_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_15_2.jpg,370738.165,4063917.1849
da_zonasMusculacion.fid--7b4b556b_15ed4cde20f_-498a,23899,POINT (-4.44728899999615 36.71215103477196),,,,,,,-1,-1,-1,0,,70,Cl. Río Boeza,Número 1  (Pl. Ntra. Sra. del Carmen),http://geoportal.malaga.eu/img/deportes/fz_70.jpg,2,Banco,1,http://geoportal.malaga.eu/img/deportes/im2.png,Mejorar la circulación de los miembros inferiores.,"Sentados en el banco, con la espalda apoyada en el respaldo, elevamos alternativamente las piernas. Podremos colocar la puntera del pie orientada hacia delante o mirando arriba para conseguir distintos objetivos.También se pueden elevar las dos piernas a la vez.",Se debe mantener la espalda apoyada en el banco.Los movimientos deben ser lentos y controlados,http://geoportal.malaga.eu/img/deportes/fm_2_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_2_2.jpg,370738.165,4063917.1849
da_zonasMusculacion.fid--7b4b556b_15ed4cde20f_-4989,23900,POINT (-4.44728899999615 36.71215103477196),,,,,,,-1,-1,-1,0,,70,Cl. Río Boeza,Número 1  (Pl. Ntra. Sra. del Carmen),http://geoportal.malaga.eu/img/deportes/fz_70.jpg,27,Timón o Rueda de hombros,1,http://geoportal.malaga.eu/img/deportes/im27.png,Mantener o aumentar la movilidad articular del hombro y del codo.,"Colóquese de lado al aparato y, agarrando el asidero, gire la rueda en un sentido y en otro.Realice ahora el mismo movimiento de frente al aparato.",Los movimientos deben ser lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_27_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_27_2.jpg,370738.165,4063917.1849
da_zonasMusculacion.fid--7b4b556b_15ed4cde20f_-4988,23901,POINT (-4.44728899999615 36.71215103477196),,,,,,,-1,-1,-1,0,,70,Cl. Río Boeza,Número 1  (Pl. Ntra. Sra. del Carmen),http://geoportal.malaga.eu/img/deportes/fz_70.jpg,28,Volante,1,http://geoportal.malaga.eu/img/deportes/im28.png,"Mejorar la movilidad de hombros, codos y muñecas.","Hay dos modalidades:1.- Situado de lado al aparato, realice movimientos circulares con una mano. Repita con la otra mano (Ver imagen).2.- Situdado frente a las ruedas, agarre cada asidero con una mano. Gire ambas ruedas hacia fuera, a continuación cambie el sentido de la rotación.",Realizar movimientos lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_28_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_28_2.jpg,370738.165,4063917.1849
da_zonasMusculacion.fid--7b4b556b_15ed4cde20f_-4987,23902,POINT (-4.44728899999615 36.71215103477196),,,,,,,-1,-1,-1,0,,70,Cl. Río Boeza,Número 1  (Pl. Ntra. Sra. del Carmen),http://geoportal.malaga.eu/img/deportes/fz_70.jpg,16,Masaje de espalda 2,2,http://geoportal.malaga.eu/img/deportes/im16.png,Descargar la musculatura dorsal.,"Repose la espalda sobre los rodillos.Apoye las manos en las barras laterales. Desplácese lentamente sobre el rodillo de arriba a abajo, flexionando las rodillas.",Presionar la espalda con moderación.Evitar una flexión excesiva de las rodillas.,http://geoportal.malaga.eu/img/deportes/fm_16_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_16_2.jpg,370738.165,4063917.1849
da_zonasMusculacion.fid--7b4b556b_15ed4cde20f_-4986,23903,POINT (-4.44728899999615 36.71215103477196),,,,,,,-1,-1,-1,0,,70,Cl. Río Boeza,Número 1  (Pl. Ntra. Sra. del Carmen),http://geoportal.malaga.eu/img/deportes/fz_70.jpg,33,Elíptica,2,http://geoportal.malaga.eu/img/deportes/im33.png,"Mejorar la movilidad, tonicidad y coordinación de miembros superiores e inferiores.Desarrollar la capacidad cardiaca y pulmonar.","Súbase a los estribos, sujetándose a las manillas.Mueva las piernas y los brazos alternativamente, como si estuviera caminando.","Al disponer de partes móviles, se debe tener mucho cuidado al subir y bajar del aparato.",http://geoportal.malaga.eu/img/deportes/fm_33_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_33_2.jpg,370738.165,4063917.1849
da_zonasMusculacion.fid--7b4b556b_15ed4cde20f_-4985,23904,POINT (-4.44728899999615 36.71215103477196),,,,,,,-1,-1,-1,0,,70,Cl. Río Boeza,Número 1  (Pl. Ntra. Sra. del Carmen),http://geoportal.malaga.eu/img/deportes/fz_70.jpg,38,Press de piernas 1,2,http://geoportal.malaga.eu/img/deportes/im38.png,Fortalecer la musculatura de muslos y glúteos.,"Nos sentamos en el banco, apoyando la espalda en el respaldo y los pies sobre la tablilla. Empujamos hasta extender las piernas y volvemos a la posición de inicio.",Realizar sólo una semiflexión de rodillas para evitar lesiones.Subir y bajar con precaución.,http://geoportal.malaga.eu/img/deportes/fm_38_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_38_2.jpg,370738.165,4063917.1849
da_zonasMusculacion.fid--7b4b556b_15ed4cde20f_-4984,23905,POINT (-4.446144999467788 36.70960103497565),,,,,,,-1,-1,-1,0,,71,Pl. Rio Trabanco,Números 7-8,http://geoportal.malaga.eu/img/deportes/fz_71.jpg,27,Timón o Rueda de hombros,1,http://geoportal.malaga.eu/img/deportes/im27.png,Mantener o aumentar la movilidad articular del hombro y del codo.,"Colóquese de lado al aparato y, agarrando el asidero, gire la rueda en un sentido y en otro.Realice ahora el mismo movimiento de frente al aparato.",Los movimientos deben ser lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_27_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_27_2.jpg,370836.0763,4063632.7503
da_zonasMusculacion.fid--7b4b556b_15ed4cde20f_-4983,23906,POINT (-4.446144999467788 36.70960103497565),,,,,,,-1,-1,-1,0,,71,Pl. Rio Trabanco,Números 7-8,http://geoportal.malaga.eu/img/deportes/fz_71.jpg,33,Elíptica,2,http://geoportal.malaga.eu/img/deportes/im33.png,"Mejorar la movilidad, tonicidad y coordinación de miembros superiores e inferiores.Desarrollar la capacidad cardiaca y pulmonar.","Súbase a los estribos, sujetándose a las manillas.Mueva las piernas y los brazos alternativamente, como si estuviera caminando.","Al disponer de partes móviles, se debe tener mucho cuidado al subir y bajar del aparato.",http://geoportal.malaga.eu/img/deportes/fm_33_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_33_2.jpg,370836.0763,4063632.7503
da_zonasMusculacion.fid--7b4b556b_15ed4cde20f_-4982,23907,POINT (-4.446144999467788 36.70960103497565),,,,,,,-1,-1,-1,0,,71,Pl. Rio Trabanco,Números 7-8,http://geoportal.malaga.eu/img/deportes/fz_71.jpg,42,Ascensor o pullover vertical,3,http://geoportal.malaga.eu/img/deportes/im42.png,Mejorar la amplitud de la articulación del hombro. Fortalecer los músculos de la espalda y la zona anterior de brazos y antebrazos.,Nos sentamos mirando hacia fuera y con las manos agarrando las barras superiores. Flexionamos codos y empujamos hacia abajo acercando los codos al cuerpo.,Realizar los movimientos de forma controlada.,http://geoportal.malaga.eu/img/deportes/fm_42_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_42_2.jpg,370836.0763,4063632.7503
da_zonasMusculacion.fid--7b4b556b_15ed4cde20f_-4981,23908,POINT (-4.446144999467788 36.70960103497565),,,,,,,-1,-1,-1,0,,71,Pl. Rio Trabanco,Números 7-8,http://geoportal.malaga.eu/img/deportes/fz_71.jpg,58,Máquina de fondos,4,http://geoportal.malaga.eu/img/deportes/im58.png,Fortalecer la musculatura del hombro y abdomen.Aumentar la fuerza muscular de la espalda.,Súbase al aparato apoyando los brazos sobre las barras y dejando piernas en el aire. Flexione y extienda sus codos.,"Ejercicio de fuerza. Debe realizarse de manera controlada.En caso de dolor o molestia, suspenda la ejecución.",http://geoportal.malaga.eu/img/deportes/fm_58_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_58_2.jpg,370836.0763,4063632.7503
da_zonasMusculacion.fid--7b4b556b_15ed4cde20f_-4980,23909,POINT (-4.433256999738591 36.71791803439574),,,,,,,-1,-1,-1,0,,72,Cl. Compositor Lehmberg Ruíz,Número 18  (Pl. San Juan de la Cruz),http://geoportal.malaga.eu/img/deportes/fz_72.jpg,2,Banco,1,http://geoportal.malaga.eu/img/deportes/im2.png,Mejorar la circulación de los miembros inferiores.,"Sentados en el banco, con la espalda apoyada en el respaldo, elevamos alternativamente las piernas. Podremos colocar la puntera del pie orientada hacia delante o mirando arriba para conseguir distintos objetivos.También se pueden elevar las dos piernas a la vez.",Se debe mantener la espalda apoyada en el banco.Los movimientos deben ser lentos y controlados,http://geoportal.malaga.eu/img/deportes/fm_2_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_2_2.jpg,372001.0516,4064538.1261
da_zonasMusculacion.fid--7b4b556b_15ed4cde20f_-497f,23910,POINT (-4.433256999738591 36.71791803439574),,,,,,,-1,-1,-1,0,,72,Cl. Compositor Lehmberg Ruíz,Número 18  (Pl. San Juan de la Cruz),http://geoportal.malaga.eu/img/deportes/fz_72.jpg,28,Volante,1,http://geoportal.malaga.eu/img/deportes/im28.png,"Mejorar la movilidad de hombros, codos y muñecas.","Hay dos modalidades:1.- Situado de lado al aparato, realice movimientos circulares con una mano. Repita con la otra mano (Ver imagen).2.- Situdado frente a las ruedas, agarre cada asidero con una mano. Gire ambas ruedas hacia fuera, a continuación cambie el sentido de la rotación.",Realizar movimientos lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_28_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_28_2.jpg,372001.0516,4064538.1261
da_zonasMusculacion.fid--7b4b556b_15ed4cde20f_-497e,23911,POINT (-4.433256999738591 36.71791803439574),,,,,,,-1,-1,-1,0,,72,Cl. Compositor Lehmberg Ruíz,Número 18  (Pl. San Juan de la Cruz),http://geoportal.malaga.eu/img/deportes/fz_72.jpg,29,Andador,2,http://geoportal.malaga.eu/img/deportes/im29.png,"Mejorar la movilidad, tonicidad y coordinación de miembros inferiores. Aumentar la capacidad cardiaca y pulmonar","Admite dos modalidades:- Sitúese de lado al aparato, realizando movimientos circulares con una mano. Repetir con la otra.- Sitúese frente a las ruedas y agarre cada asidero con una mano.Gire ambas ruedas hacia fuera; a continuación cambie el sentido de la rotación.",Agarrar el asa con fuerza antes de subirNo abandonar el aparato hasta que los pedales estén parados y en paralelo.,http://geoportal.malaga.eu/img/deportes/fm_29_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_29_2.jpg,372001.0516,4064538.1261
da_zonasMusculacion.fid--7b4b556b_15ed4cde20f_-497d,23912,POINT (-4.433256999738591 36.71791803439574),,,,,,,-1,-1,-1,0,,72,Cl. Compositor Lehmberg Ruíz,Número 18  (Pl. San Juan de la Cruz),http://geoportal.malaga.eu/img/deportes/fz_72.jpg,33,Elíptica,2,http://geoportal.malaga.eu/img/deportes/im33.png,"Mejorar la movilidad, tonicidad y coordinación de miembros superiores e inferiores.Desarrollar la capacidad cardiaca y pulmonar.","Súbase a los estribos, sujetándose a las manillas.Mueva las piernas y los brazos alternativamente, como si estuviera caminando.","Al disponer de partes móviles, se debe tener mucho cuidado al subir y bajar del aparato.",http://geoportal.malaga.eu/img/deportes/fm_33_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_33_2.jpg,372001.0516,4064538.1261
da_zonasMusculacion.fid--7b4b556b_15ed4cde20f_-497c,23913,POINT (-4.433256999738591 36.71791803439574),,,,,,,-1,-1,-1,0,,72,Cl. Compositor Lehmberg Ruíz,Número 18  (Pl. San Juan de la Cruz),http://geoportal.malaga.eu/img/deportes/fz_72.jpg,42,Ascensor o pullover vertical,3,http://geoportal.malaga.eu/img/deportes/im42.png,Mejorar la amplitud de la articulación del hombro. Fortalecer los músculos de la espalda y la zona anterior de brazos y antebrazos.,Nos sentamos mirando hacia fuera y con las manos agarrando las barras superiores. Flexionamos codos y empujamos hacia abajo acercando los codos al cuerpo.,Realizar los movimientos de forma controlada.,http://geoportal.malaga.eu/img/deportes/fm_42_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_42_2.jpg,372001.0516,4064538.1261
da_zonasMusculacion.fid--7b4b556b_15ed4cde20f_-497b,23914,POINT (-4.4395229999357815 36.71729203455564),,,,,,,-1,-1,-1,0,,73,Cl. Joaquín Verdugo Landi,Número 4,http://geoportal.malaga.eu/img/deportes/fz_73.jpg,15,Masaje de espalda 1,1,http://geoportal.malaga.eu/img/deportes/im15.png,Descargar la musculatura dorsal.,Coloque la espalda sobre los rodillos y haga rodar su espalda de derecha a izquierda con suavidad.,Presionar la espalda con moderación.,http://geoportal.malaga.eu/img/deportes/fm_15_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_15_2.jpg,371440.3808,4064477.0687
da_zonasMusculacion.fid--7b4b556b_15ed4cde20f_-497a,23915,POINT (-4.4395229999357815 36.71729203455564),,,,,,,-1,-1,-1,0,,73,Cl. Joaquín Verdugo Landi,Número 4,http://geoportal.malaga.eu/img/deportes/fz_73.jpg,27,Timón o Rueda de hombros,1,http://geoportal.malaga.eu/img/deportes/im27.png,Mantener o aumentar la movilidad articular del hombro y del codo.,"Colóquese de lado al aparato y, agarrando el asidero, gire la rueda en un sentido y en otro.Realice ahora el mismo movimiento de frente al aparato.",Los movimientos deben ser lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_27_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_27_2.jpg,371440.3808,4064477.0687
da_zonasMusculacion.fid--7b4b556b_15ed4cde20f_-4979,23916,POINT (-4.4395229999357815 36.71729203455564),,,,,,,-1,-1,-1,0,,73,Cl. Joaquín Verdugo Landi,Número 4,http://geoportal.malaga.eu/img/deportes/fz_73.jpg,28,Volante,1,http://geoportal.malaga.eu/img/deportes/im28.png,"Mejorar la movilidad de hombros, codos y muñecas.","Hay dos modalidades:1.- Situado de lado al aparato, realice movimientos circulares con una mano. Repita con la otra mano (Ver imagen).2.- Situdado frente a las ruedas, agarre cada asidero con una mano. Gire ambas ruedas hacia fuera, a continuación cambie el sentido de la rotación.",Realizar movimientos lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_28_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_28_2.jpg,371440.3808,4064477.0687
da_zonasMusculacion.fid--7b4b556b_15ed4cde20f_-4978,23917,POINT (-4.4395229999357815 36.71729203455564),,,,,,,-1,-1,-1,0,,73,Cl. Joaquín Verdugo Landi,Número 4,http://geoportal.malaga.eu/img/deportes/fz_73.jpg,16,Masaje de espalda 2,2,http://geoportal.malaga.eu/img/deportes/im16.png,Descargar la musculatura dorsal.,"Repose la espalda sobre los rodillos.Apoye las manos en las barras laterales. Desplácese lentamente sobre el rodillo de arriba a abajo, flexionando las rodillas.",Presionar la espalda con moderación.Evitar una flexión excesiva de las rodillas.,http://geoportal.malaga.eu/img/deportes/fm_16_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_16_2.jpg,371440.3808,4064477.0687
da_zonasMusculacion.fid--7b4b556b_15ed4cde20f_-4977,23918,POINT (-4.4395229999357815 36.71729203455564),,,,,,,-1,-1,-1,0,,73,Cl. Joaquín Verdugo Landi,Número 4,http://geoportal.malaga.eu/img/deportes/fz_73.jpg,29,Andador,2,http://geoportal.malaga.eu/img/deportes/im29.png,"Mejorar la movilidad, tonicidad y coordinación de miembros inferiores. Aumentar la capacidad cardiaca y pulmonar","Admite dos modalidades:- Sitúese de lado al aparato, realizando movimientos circulares con una mano. Repetir con la otra.- Sitúese frente a las ruedas y agarre cada asidero con una mano.Gire ambas ruedas hacia fuera; a continuación cambie el sentido de la rotación.",Agarrar el asa con fuerza antes de subirNo abandonar el aparato hasta que los pedales estén parados y en paralelo.,http://geoportal.malaga.eu/img/deportes/fm_29_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_29_2.jpg,371440.3808,4064477.0687
da_zonasMusculacion.fid--7b4b556b_15ed4cde20f_-4976,23919,POINT (-4.4395229999357815 36.71729203455564),,,,,,,-1,-1,-1,0,,73,Cl. Joaquín Verdugo Landi,Número 4,http://geoportal.malaga.eu/img/deportes/fz_73.jpg,33,Elíptica,2,http://geoportal.malaga.eu/img/deportes/im33.png,"Mejorar la movilidad, tonicidad y coordinación de miembros superiores e inferiores.Desarrollar la capacidad cardiaca y pulmonar.","Súbase a los estribos, sujetándose a las manillas.Mueva las piernas y los brazos alternativamente, como si estuviera caminando.","Al disponer de partes móviles, se debe tener mucho cuidado al subir y bajar del aparato.",http://geoportal.malaga.eu/img/deportes/fm_33_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_33_2.jpg,371440.3808,4064477.0687
da_zonasMusculacion.fid--7b4b556b_15ed4cde20f_-4975,23920,POINT (-4.4395229999357815 36.71729203455564),,,,,,,-1,-1,-1,0,,73,Cl. Joaquín Verdugo Landi,Número 4,http://geoportal.malaga.eu/img/deportes/fz_73.jpg,42,Ascensor o pullover vertical,3,http://geoportal.malaga.eu/img/deportes/im42.png,Mejorar la amplitud de la articulación del hombro. Fortalecer los músculos de la espalda y la zona anterior de brazos y antebrazos.,Nos sentamos mirando hacia fuera y con las manos agarrando las barras superiores. Flexionamos codos y empujamos hacia abajo acercando los codos al cuerpo.,Realizar los movimientos de forma controlada.,http://geoportal.malaga.eu/img/deportes/fm_42_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_42_2.jpg,371440.3808,4064477.0687
da_zonasMusculacion.fid--7b4b556b_15ed4cde20f_-4974,23921,POINT (-4.4395229999357815 36.71729203455564),,,,,,,-1,-1,-1,0,,73,Cl. Joaquín Verdugo Landi,Número 4,http://geoportal.malaga.eu/img/deportes/fz_73.jpg,58,Máquina de fondos,4,http://geoportal.malaga.eu/img/deportes/im58.png,Fortalecer la musculatura del hombro y abdomen.Aumentar la fuerza muscular de la espalda.,Súbase al aparato apoyando los brazos sobre las barras y dejando piernas en el aire. Flexione y extienda sus codos.,"Ejercicio de fuerza. Debe realizarse de manera controlada.En caso de dolor o molestia, suspenda la ejecución.",http://geoportal.malaga.eu/img/deportes/fm_58_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_58_2.jpg,371440.3808,4064477.0687
da_zonasMusculacion.fid--7b4b556b_15ed4cde20f_-4973,23922,POINT (-4.442242999612054 36.71750403488423),,,,,,,-1,-1,-1,0,,74,Cl. Virgen Inmaculada,Número 10,http://geoportal.malaga.eu/img/deportes/fz_74.jpg,2,Banco,1,http://geoportal.malaga.eu/img/deportes/im2.png,Mejorar la circulación de los miembros inferiores.,"Sentados en el banco, con la espalda apoyada en el respaldo, elevamos alternativamente las piernas. Podremos colocar la puntera del pie orientada hacia delante o mirando arriba para conseguir distintos objetivos.También se pueden elevar las dos piernas a la vez.",Se debe mantener la espalda apoyada en el banco.Los movimientos deben ser lentos y controlados,http://geoportal.malaga.eu/img/deportes/fm_2_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_2_2.jpg,371197.8048,4064504.2409
da_zonasMusculacion.fid--7b4b556b_15ed4cde20f_-4972,23923,POINT (-4.442242999612054 36.71750403488423),,,,,,,-1,-1,-1,0,,74,Cl. Virgen Inmaculada,Número 10,http://geoportal.malaga.eu/img/deportes/fz_74.jpg,27,Timón o Rueda de hombros,1,http://geoportal.malaga.eu/img/deportes/im27.png,Mantener o aumentar la movilidad articular del hombro y del codo.,"Colóquese de lado al aparato y, agarrando el asidero, gire la rueda en un sentido y en otro.Realice ahora el mismo movimiento de frente al aparato.",Los movimientos deben ser lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_27_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_27_2.jpg,371197.8048,4064504.2409
da_zonasMusculacion.fid--7b4b556b_15ed4cde20f_-4971,23924,POINT (-4.442242999612054 36.71750403488423),,,,,,,-1,-1,-1,0,,74,Cl. Virgen Inmaculada,Número 10,http://geoportal.malaga.eu/img/deportes/fz_74.jpg,28,Volante,1,http://geoportal.malaga.eu/img/deportes/im28.png,"Mejorar la movilidad de hombros, codos y muñecas.","Hay dos modalidades:1.- Situado de lado al aparato, realice movimientos circulares con una mano. Repita con la otra mano (Ver imagen).2.- Situdado frente a las ruedas, agarre cada asidero con una mano. Gire ambas ruedas hacia fuera, a continuación cambie el sentido de la rotación.",Realizar movimientos lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_28_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_28_2.jpg,371197.8048,4064504.2409
da_zonasMusculacion.fid--7b4b556b_15ed4cde20f_-4970,23936,POINT (-4.441166000033914 36.70814203458911),,,,,,,-1,-1,-1,0,,76,Cl. Agustín Martín Carrión,Número 15  (Frente I.E.S. Miguel Romero Esteo),http://geoportal.malaga.eu/img/deportes/fz_76.jpg,14,Giro de cintura,1,http://geoportal.malaga.eu/img/deportes/im14.png,Mejorar la musculatura abdominal.,"De pie, en la plataforma giratoria, con las manos en las empuñaduras y manteniendo el tronco derecho, se realizan rotaciones de la pelvis, de un lado a otro, manteniendo los hombros inmóviles.",No recomendado a personas con problemas lumbares.Evitar las rotaciones bruscas.,http://geoportal.malaga.eu/img/deportes/fm_14_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_14_2.jpg,371278.3737,4063464.1921
da_zonasMusculacion.fid--7b4b556b_15ed4cde20f_-496f,23925,POINT (-4.442242999612054 36.71750403488423),,,,,,,-1,-1,-1,0,,74,Cl. Virgen Inmaculada,Número 10,http://geoportal.malaga.eu/img/deportes/fz_74.jpg,29,Andador,2,http://geoportal.malaga.eu/img/deportes/im29.png,"Mejorar la movilidad, tonicidad y coordinación de miembros inferiores. Aumentar la capacidad cardiaca y pulmonar","Admite dos modalidades:- Sitúese de lado al aparato, realizando movimientos circulares con una mano. Repetir con la otra.- Sitúese frente a las ruedas y agarre cada asidero con una mano.Gire ambas ruedas hacia fuera; a continuación cambie el sentido de la rotación.",Agarrar el asa con fuerza antes de subirNo abandonar el aparato hasta que los pedales estén parados y en paralelo.,http://geoportal.malaga.eu/img/deportes/fm_29_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_29_2.jpg,371197.8048,4064504.2409
da_zonasMusculacion.fid--7b4b556b_15ed4cde20f_-496e,23926,POINT (-4.442242999612054 36.71750403488423),,,,,,,-1,-1,-1,0,,74,Cl. Virgen Inmaculada,Número 10,http://geoportal.malaga.eu/img/deportes/fz_74.jpg,42,Ascensor o pullover vertical,3,http://geoportal.malaga.eu/img/deportes/im42.png,Mejorar la amplitud de la articulación del hombro. Fortalecer los músculos de la espalda y la zona anterior de brazos y antebrazos.,Nos sentamos mirando hacia fuera y con las manos agarrando las barras superiores. Flexionamos codos y empujamos hacia abajo acercando los codos al cuerpo.,Realizar los movimientos de forma controlada.,http://geoportal.malaga.eu/img/deportes/fm_42_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_42_2.jpg,371197.8048,4064504.2409
da_zonasMusculacion.fid--7b4b556b_15ed4cde20f_-496d,23927,POINT (-4.442242999612054 36.71750403488423),,,,,,,-1,-1,-1,0,,74,Cl. Virgen Inmaculada,Número 10,http://geoportal.malaga.eu/img/deportes/fz_74.jpg,51,Pony,3,http://geoportal.malaga.eu/img/deportes/im51.png,"Fortalecer la musculatura de espalda, gluteos y muslos.","Sentado, con las manos en los manillares y los pies apoyados en las plataformas, acercar las manos hacia el cuerpo mientras realizamos una extensión de piernas.",No arquear la espalda durante la ejecución.Debe realizar movimientos lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_51_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_51_2.jpg,371197.8048,4064504.2409
da_zonasMusculacion.fid--7b4b556b_15ed4cde20f_-496c,23928,POINT (-4.442242999612054 36.71750403488423),,,,,,,-1,-1,-1,0,,74,Cl. Virgen Inmaculada,Número 10,http://geoportal.malaga.eu/img/deportes/fz_74.jpg,58,Máquina de fondos,4,http://geoportal.malaga.eu/img/deportes/im58.png,Fortalecer la musculatura del hombro y abdomen.Aumentar la fuerza muscular de la espalda.,Súbase al aparato apoyando los brazos sobre las barras y dejando piernas en el aire. Flexione y extienda sus codos.,"Ejercicio de fuerza. Debe realizarse de manera controlada.En caso de dolor o molestia, suspenda la ejecución.",http://geoportal.malaga.eu/img/deportes/fm_58_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_58_2.jpg,371197.8048,4064504.2409
da_zonasMusculacion.fid--7b4b556b_15ed4cde20f_-496b,23929,POINT (-4.448140000001926 36.70894603445298),,,,,,,-1,-1,-1,0,,75,Cl. Casarabonela,Número 10,http://geoportal.malaga.eu/img/deportes/fz_75.jpg,15,Masaje de espalda 1,1,http://geoportal.malaga.eu/img/deportes/im15.png,Descargar la musculatura dorsal.,Coloque la espalda sobre los rodillos y haga rodar su espalda de derecha a izquierda con suavidad.,Presionar la espalda con moderación.,http://geoportal.malaga.eu/img/deportes/fm_15_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_15_2.jpg,370656.7818,4063562.7768
da_zonasMusculacion.fid--7b4b556b_15ed4cde20f_-496a,23930,POINT (-4.448140000001926 36.70894603445298),,,,,,,-1,-1,-1,0,,75,Cl. Casarabonela,Número 10,http://geoportal.malaga.eu/img/deportes/fz_75.jpg,2,Banco,1,http://geoportal.malaga.eu/img/deportes/im2.png,Mejorar la circulación de los miembros inferiores.,"Sentados en el banco, con la espalda apoyada en el respaldo, elevamos alternativamente las piernas. Podremos colocar la puntera del pie orientada hacia delante o mirando arriba para conseguir distintos objetivos.También se pueden elevar las dos piernas a la vez.",Se debe mantener la espalda apoyada en el banco.Los movimientos deben ser lentos y controlados,http://geoportal.malaga.eu/img/deportes/fm_2_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_2_2.jpg,370656.7818,4063562.7768
da_zonasMusculacion.fid--7b4b556b_15ed4cde20f_-4969,23931,POINT (-4.448140000001926 36.70894603445298),,,,,,,-1,-1,-1,0,,75,Cl. Casarabonela,Número 10,http://geoportal.malaga.eu/img/deportes/fz_75.jpg,28,Volante,1,http://geoportal.malaga.eu/img/deportes/im28.png,"Mejorar la movilidad de hombros, codos y muñecas.","Hay dos modalidades:1.- Situado de lado al aparato, realice movimientos circulares con una mano. Repita con la otra mano (Ver imagen).2.- Situdado frente a las ruedas, agarre cada asidero con una mano. Gire ambas ruedas hacia fuera, a continuación cambie el sentido de la rotación.",Realizar movimientos lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_28_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_28_2.jpg,370656.7818,4063562.7768
